Assembly Accession	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Lineage 	Annotation BUSCO Missing 	Annotation BUSCO Single Copy 	Annotation BUSCO Total Count 	Annotation BUSCO Version 	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Release Version	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Accession	Assembly BioSample Age 	Assembly BioSample Attribute Name	Assembly BioSample Attribute Value	Assembly BioSample Biomaterial provider 	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Breed 	Assembly BioSample Collected by 	Assembly BioSample Collection date 	Assembly BioSample Cultivar 	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Development stage 	Assembly BioSample Ecotype 	Assembly BioSample Geographic location 	Assembly BioSample Host 	Assembly BioSample Host disease 	Assembly BioSample Identified by 	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample IFSAC category 	Assembly BioSample Isolate 	Assembly BioSample Isolate name alias 	Assembly BioSample Isolation source 	Assembly BioSample Last updated	Assembly BioSample Latitude / Longitude 	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Project name  	Assembly BioSample Publication date	Assembly BioSample Sample name 	Assembly BioSample Serotype 	Assembly BioSample Serovar 	Assembly BioSample Sex 	Assembly BioSample Source type 	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Strain 	Assembly BioSample Sub-species 	Assembly BioSample Submission date	Assembly BioSample Tissue 	Assembly Blast URL	Assembly Description	Assembly Level	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly Status	Assembly Refseq Category	Assembly Release Date	Assembly Sequencing Tech	Assembly Status	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats Contig L50	Assembly Stats Contig N50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Contigs	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Sequence Length	Assembly Stats Total Ungapped Length	CheckM completeness	CheckM completeness percentile	CheckM contamination	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Current Accession	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Name	Organism Pangolin Classification	Organism Taxonomic ID	Source Database	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA231221		PRJNA608517	FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science	SAMN03255442		host_disease_outcome	Missing		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia		SRA		SRS895860		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA231221		PRJNA608517	FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science	SAMN03255442		host_health_state	Missing		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia			Sample name	FDAARGOS_2		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA231221		PRJNA608517	FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science	SAMN03255442		host_health_state	Missing		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia		SRA		SRS895860		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA231221		PRJNA608517	FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science	SAMN03255442		host_description	Missing		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia			Sample name	FDAARGOS_2		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA231221		PRJNA608517	FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science	SAMN03255442		host_description	Missing		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia		SRA		SRS895860		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA231221		PRJNA608517	FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science	SAMN03255442		host_disease_stage	Missing		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia			Sample name	FDAARGOS_2		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA231221		PRJNA608517	FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science	SAMN03255442		host_disease_stage	Missing		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia		SRA		SRS895860		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA608517			The Lactobacillus genus, a use case for Bactopia.	SAMN03255442		geo_loc_name	United Kingdom		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia			Sample name	FDAARGOS_2		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA608517			The Lactobacillus genus, a use case for Bactopia.	SAMN03255442		geo_loc_name	United Kingdom		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia		SRA		SRS895860		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA608517			The Lactobacillus genus, a use case for Bactopia.	SAMN03255442		collected_by	Rockefeller University		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia			Sample name	FDAARGOS_2		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA608517			The Lactobacillus genus, a use case for Bactopia.	SAMN03255442		collected_by	Rockefeller University		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia		SRA		SRS895860		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA608517			The Lactobacillus genus, a use case for Bactopia.	SAMN03255442		isolation_source	community aquired		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia			Sample name	FDAARGOS_2		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_001018645.2	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	species_match	category_na	OK	na	99.05	GCA_001027105.1	94.06	type	Staphylococcus aureus	94.99	Staphylococcus aureus	Staphylococcus aureus									81		2633	70	2784	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2023-07-17			6.5		Celera v. 8.1			PRJNA231221	PRJNA608517			The Lactobacillus genus, a use case for Bactopia.	SAMN03255442		isolation_source	community aquired		PRJNA231221					Rockefeller University	1998		Hyper-virulent, sequenced; cream-yellow colony; MSSA476; ATCC BAA-1721								Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			United Kingdom	Homo sapiens	Primary upper tibial osteomyelitis and bacteremia		SRA		SRS895860		Not Applicable	FDAARGOS_2	community aquired	2019-05-14T13:08:05.618	Not Applicable	Pathogen.cl		US Food and Drug Administration	Pathogen.cl.1.0		2014-12-08T00:00:00.000						live	2016-08-23T11:00:51	FDAARGOS_2		2014-12-08T12:49:36.726				Complete Genome			ASM101864v2		GCA_001018645.2			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2018-02-21	PacBio; Illumina	current	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center			haploid	1	2800003		922665	33.0	14.6x	4	4		4	1	2800003	4	2809993	2809993	98.28	47.78259	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_001018645.2													FDAARGOS_2	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
